You entered a buffer length of 100
RAW, -0.587158, -0.895752, -0.102295, AVG ,-0.631758, 0.240155, 0.101210
RAW, -0.603027, -0.956909, -0.116455, AVG ,-0.632024, 0.220586, 0.094293
RAW, -0.615112, -0.991821, -0.121826, AVG ,-0.632125, 0.200668, 0.086934
RAW, -0.635498, -0.988525, -0.128296, AVG ,-0.632306, 0.180782, 0.080160
RAW, -0.666260, -0.956177, -0.110718, AVG ,-0.632762, 0.161221, 0.074000
RAW, -0.695190, -0.907227, -0.074829, AVG ,-0.633571, 0.142148, 0.068236
RAW, -0.729126, -0.850708, -0.034424, AVG ,-0.634987, 0.123641, 0.063237
RAW, -0.753906, -0.796387, 0.007202, AVG ,-0.636846, 0.105677, 0.058765
RAW, -0.763550, -0.784424, 0.012085, AVG ,-0.638341, 0.087833, 0.054916
RAW, -0.767944, -0.779419, 0.000488, AVG ,-0.639371, 0.070039, 0.052061
RAW, -0.772949, -0.794800, -0.006958, AVG ,-0.640236, 0.052091, 0.049320
RAW, -0.772583, -0.831421, -0.023926, AVG ,-0.641006, 0.033777, 0.046471
RAW, -0.770264, -0.882690, -0.039917, AVG ,-0.641931, 0.014950, 0.043447
RAW, -0.767822, -0.952393, -0.055298, AVG ,-0.643123, -0.004574, 0.040295
RAW, -0.760254, -1.000000, -0.088013, AVG ,-0.644751, -0.024574, 0.036779
RAW, -0.772705, -1.000000, -0.116211, AVG ,-0.646848, -0.044155, 0.033173
RAW, -0.786865, -1.000000, -0.133545, AVG ,-0.649409, -0.063336, 0.030076
RAW, -0.799927, -1.000000, -0.156494, AVG ,-0.652448, -0.082216, 0.027167
RAW, -0.814575, -1.000000, -0.170410, AVG ,-0.655867, -0.100724, 0.024518
RAW, -0.819702, -1.000000, -0.168091, AVG ,-0.659532, -0.118731, 0.022062
RAW, -0.824463, -1.000000, -0.168091, AVG ,-0.663164, -0.136265, 0.019166
RAW, -0.825317, -1.000000, -0.179565, AVG ,-0.666691, -0.153364, 0.016161
RAW, -0.839233, -1.000000, -0.186401, AVG ,-0.670359, -0.170305, 0.013300
RAW, -0.853394, -1.000000, -0.205688, AVG ,-0.674126, -0.187140, 0.010381
RAW, -0.874512, -1.000000, -0.222656, AVG ,-0.677828, -0.203673, 0.006989
RAW, -0.902222, -1.000000, -0.233276, AVG ,-0.681664, -0.220154, 0.004121
RAW, -0.928589, -1.000000, -0.238525, AVG ,-0.685560, -0.236575, 0.002223
RAW, -0.956299, -1.000000, -0.238403, AVG ,-0.689485, -0.253143, -0.000769
RAW, -0.976074, -1.000000, -0.236328, AVG ,-0.693293, -0.269409, -0.005043
RAW, -0.963989, -1.000000, -0.236572, AVG ,-0.696893, -0.285674, -0.009729
RAW, -0.949585, -1.000000, -0.237915, AVG ,-0.700242, -0.302207, -0.014034
RAW, -0.942993, -1.000000, -0.230957, AVG ,-0.703306, -0.318877, -0.018292
RAW, -0.942627, -0.973633, -0.210693, AVG ,-0.706162, -0.335085, -0.022943
RAW, -0.962036, -0.852783, -0.183960, AVG ,-0.709110, -0.349753, -0.028284
RAW, -0.994385, -0.738281, -0.165405, AVG ,-0.712463, -0.363126, -0.033030
RAW, -1.000000, -0.645020, -0.131470, AVG ,-0.715879, -0.376078, -0.038041
RAW, -1.000000, -0.568481, -0.083862, AVG ,-0.719478, -0.388403, -0.042511
RAW, -1.000000, -0.503174, -0.051392, AVG ,-0.723249, -0.400398, -0.045632
RAW, -1.000000, -0.436279, -0.018677, AVG ,-0.727074, -0.411780, -0.047588
RAW, -1.000000, -0.377197, -0.008667, AVG ,-0.731006, -0.422743, -0.047646
RAW, -1.000000, -0.314453, -0.015625, AVG ,-0.734998, -0.433115, -0.048395
RAW, -1.000000, -0.265503, -0.023804, AVG ,-0.738690, -0.442161, -0.050402
RAW, -1.000000, -0.218872, -0.037476, AVG ,-0.741945, -0.450177, -0.052443
RAW, -1.000000, -0.182251, -0.025513, AVG ,-0.745032, -0.457485, -0.054070
RAW, -1.000000, -0.144165, 0.009399, AVG ,-0.747913, -0.464058, -0.055172
RAW, -1.000000, -0.105957, 0.022949, AVG ,-0.750762, -0.469684, -0.055358
RAW, -1.000000, -0.073853, 0.013062, AVG ,-0.753633, -0.474177, -0.056046
RAW, -1.000000, -0.056030, 0.002686, AVG ,-0.756404, -0.477557, -0.057324
